risk_budget,method,task,regime,seed,episodes,success,rare_failure_recall,contact_boundary_error,unsafe_commitment,overtrust_rate,recovery_success,tail_risk_rate,calibration_ece,intervention_cost,average_scaling_gain,boundary_risk_slope,scale_exception_gap,boundary_coverage,shortcut_reliance,morphology_transfer_gap,recoverability_deficit,regret_to_oracle,utility,coverage,risk_score
0.12,large_behavior_clone,articulated_object_opening,distribution_mixture_aliasing,4,6,0.0,0.0,0.333333,0.333333,0.0,0.333333,0.0,0.333333,0.0,0.5,0.5,0.5,0.166667,0.333333,0.0,0.166667,0.0,0.0,0.174667,0.173333
0.12,large_behavior_clone,articulated_object_opening,distribution_mixture_aliasing,5,6,0.091922,0.0,0.333333,0.0,0.333333,0.166667,0.166667,0.5,0.166667,0.5,0.5,0.166667,0.333333,0.333333,0.333333,0.166667,0.0,0.056505,0.359333,0.16
0.12,large_behavior_clone,articulated_object_opening,distribution_mixture_aliasing,6,6,0.05,0.166667,1.0,0.333333,0.166667,0.333333,0.333333,0.5,0.0,0.5,0.666667,0.166667,0.166667,0.333333,0.0,0.0,0.0,0.0,0.0,0.32
0.12,large_behavior_clone,articulated_object_opening,distribution_mixture_aliasing,7,6,0.123956,0.0,0.333333,0.166667,0.5,0.166667,0.166667,0.166667,0.166667,0.166667,0.5,0.666667,0.166667,0.166667,0.166667,0.5,0.0,0.042159,0.102667,0.226667
0.12,large_behavior_clone,articulated_object_opening,distribution_mixture_aliasing,8,6,0.0,0.166667,0.333333,0.333333,0.333333,0.0,0.166667,0.0,0.0,0.0,0.833333,0.5,0.166667,0.5,0.333333,0.0,0.0,0.0,0.071167,0.25
0.12,large_behavior_clone,articulated_object_opening,distribution_mixture_aliasing,9,6,0.0,0.333333,0.333333,0.333333,0.666667,0.333333,0.333333,0.0,0.166667,0.333333,0.166667,0.333333,0.0,0.166667,0.0,0.166667,0.0,0.0,0.0,0.36
0.12,large_behavior_clone,articulated_object_opening,actuator_latency_shift,0,6,0.186994,0.0,0.5,0.166667,0.166667,0.166667,0.166667,0.0,0.0,0.5,0.666667,0.166667,0.333333,0.166667,0.166667,0.166667,0.0,0.150239,0.372833,0.15
0.12,large_behavior_clone,articulated_object_opening,actuator_latency_shift,1,6,0.0,0.333333,0.166667,0.333333,0.333333,0.166667,0.5,0.333333,0.0,0.333333,0.333333,0.666667,0.166667,0.333333,0.0,0.166667,0.0,0.0,0.0,0.383333
0.12,large_behavior_clone,articulated_object_opening,actuator_latency_shift,2,6,0.078778,0.166667,0.333333,0.0,0.333333,0.166667,0.0,0.5,0.0,0.5,0.333333,0.666667,0.166667,0.333333,0.333333,0.333333,0.0,0.05075,0.246667,0.11
0.12,large_behavior_clone,articulated_object_opening,actuator_latency_shift,3,6,0.1,0.166667,0.5,0.166667,0.333333,0.0,0.5,0.166667,0.0,0.333333,0.666667,0.333333,0.0,0.166667,0.0,0.333333,0.0,0.01675,0.0,0.296667
0.12,large_behavior_clone,articulated_object_opening,actuator_latency_shift,4,6,0.0,0.0,0.5,0.166667,0.0,0.666667,0.5,0.333333,0.0,0.666667,0.166667,0.666667,0.0,0.166667,0.0,0.166667,0.0,0.0,0.0,0.253333
0.12,large_behavior_clone,articulated_object_opening,actuator_latency_shift,5,6,0.1,0.166667,0.5,0.166667,0.5,0.166667,0.5,0.166667,0.166667,0.333333,0.5,0.333333,0.166667,0.333333,0.166667,0.5,0.0,0.0095,0.0,0.326667
0.12,large_behavior_clone,articulated_object_opening,actuator_latency_shift,6,6,0.280492,0.0,0.333333,0.166667,0.166667,0.166667,0.166667,0.0,0.0,0.166667,0.5,0.166667,0.333333,0.333333,0.166667,0.0,0.0,0.23851,0.372833,0.15
0.12,large_behavior_clone,articulated_object_opening,actuator_latency_shift,7,6,0.0,0.666667,0.833333,0.333333,0.333333,0.333333,0.166667,0.333333,0.166667,0.5,0.5,0.666667,0.333333,0.333333,0.0,0.166667,0.0,0.0,0.192833,0.283333
0.12,large_behavior_clone,articulated_object_opening,actuator_latency_shift,8,6,0.0,0.166667,0.833333,0.0,0.333333,0.166667,0.166667,0.0,0.166667,0.666667,0.333333,0.333333,0.5,0.333333,0.333333,0.166667,0.0,0.0,0.58,0.11
0.12,large_behavior_clone,articulated_object_opening,actuator_latency_shift,9,6,0.1,0.0,0.333333,0.5,0.333333,0.333333,0.166667,0.166667,0.166667,0.333333,0.5,0.833333,0.166667,0.0,0.0,0.166667,0.0,0.0,0.0,0.336667
0.12,large_behavior_clone,articulated_object_opening,mixed_exception_stress,0,6,0.0,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.166667,0.333333,0.5,0.666667,0.333333,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.316667
0.12,large_behavior_clone,articulated_object_opening,mixed_exception_stress,1,6,0.0,0.0,0.333333,0.5,0.333333,0.333333,0.5,0.333333,0.166667,0.333333,0.5,0.166667,0.333333,0.333333,0.166667,0.166667,0.0,0.0,0.0,0.453333
0.12,large_behavior_clone,articulated_object_opening,mixed_exception_stress,2,6,0.0,0.166667,0.333333,0.333333,0.5,0.166667,0.166667,0.166667,0.166667,0.5,0.166667,0.333333,0.333333,0.166667,0.166667,0.0,0.0,0.0,0.174833,0.296667
0.12,large_behavior_clone,articulated_object_opening,mixed_exception_stress,3,6,0.0,0.0,0.5,0.166667,0.333333,0.166667,0.0,0.5,0.166667,0.166667,0.166667,0.333333,0.166667,0.5,0.166667,0.333333,0.0,0.0,0.165667,0.18
0.12,large_behavior_clone,articulated_object_opening,mixed_exception_stress,4,6,0.063572,0.0,0.333333,0.5,0.166667,0.333333,0.333333,0.0,0.833333,0.666667,0.166667,0.333333,0.333333,0.5,0.0,0.5,0.0,0.0,0.116333,0.34
0.12,large_behavior_clone,articulated_object_opening,mixed_exception_stress,5,6,0.0,0.166667,0.333333,0.833333,0.333333,0.166667,0.333333,0.333333,0.333333,0.333333,0.666667,0.166667,0.333333,0.5,0.0,0.0,0.0,0.0,0.0,0.543333
0.12,large_behavior_clone,articulated_object_opening,mixed_exception_stress,6,6,0.053558,0.166667,0.333333,0.0,0.5,0.0,0.166667,0.166667,0.166667,0.5,0.666667,0.666667,0.0,0.333333,0.0,0.333333,0.0,0.005173,0.0305,0.156667
0.12,large_behavior_clone,articulated_object_opening,mixed_exception_stress,7,6,0.0,0.166667,0.666667,0.333333,0.5,0.166667,0.333333,0.166667,0.166667,0.5,0.333333,0.166667,0.333333,0.166667,0.166667,0.333333,0.0,0.0,0.107333,0.346667
0.12,large_behavior_clone,articulated_object_opening,mixed_exception_stress,8,6,0.0,0.5,0.666667,0.0,0.166667,0.166667,0.333333,0.0,0.0,0.333333,0.333333,0.333333,0.166667,0.166667,0.166667,0.333333,0.0,0.0,0.233167,0.13
0.12,large_behavior_clone,articulated_object_opening,mixed_exception_stress,9,6,0.1,0.333333,0.5,0.5,0.166667,0.333333,0.5,0.0,0.166667,0.5,0.833333,0.666667,0.0,0.333333,0.166667,0.333333,0.0,0.0,0.0,0.39
0.12,large_behavior_clone,cable_routing,rare_contact_tail,0,6,0.0,0.166667,0.5,0.0,0.333333,0.333333,0.333333,0.333333,0.0,0.333333,0.666667,0.166667,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.147667,0.193333
0.12,large_behavior_clone,cable_routing,rare_contact_tail,1,6,0.0,0.166667,0.5,0.333333,0.5,0.0,0.0,0.5,0.166667,0.166667,0.5,0.333333,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.28
0.12,large_behavior_clone,cable_routing,rare_contact_tail,2,6,0.059353,0.0,0.5,0.166667,0.5,0.0,0.166667,0.333333,0.166667,0.333333,0.333333,0.0,0.166667,0.166667,0.0,0.166667,0.0,0.0,0.080167,0.243333
0.12,large_behavior_clone,cable_routing,rare_contact_tail,3,6,0.053033,0.0,0.5,0.0,0.333333,0.0,0.333333,0.0,0.0,0.166667,0.166667,0.666667,0.0,0.0,0.166667,0.166667,0.0,0.00278,0.026,0.16
0.12,large_behavior_clone,cable_routing,rare_contact_tail,4,6,0.294667,0.333333,0.5,0.0,0.166667,0.333333,0.166667,0.333333,0.166667,0.333333,0.333333,0.5,0.333333,0.166667,0.0,0.0,0.0,0.278133,0.413333,0.113333
0.12,large_behavior_clone,cable_routing,rare_contact_tail,5,6,0.131306,0.333333,0.333333,0.166667,0.0,0.333333,0.333333,0.333333,0.166667,0.5,0.166667,0.166667,0.166667,0.333333,0.0,0.166667,0.0,0.095826,0.134167,0.203333
0.12,large_behavior_clone,cable_routing,rare_contact_tail,6,6,0.05,0.0,0.833333,0.333333,0.166667,0.333333,0.5,0.0,0.166667,0.0,0.333333,0.5,0.166667,0.5,0.0,0.333333,0.0,0.0,0.0,0.32
0.12,large_behavior_clone,cable_routing,rare_contact_tail,7,6,0.05,0.166667,0.666667,0.166667,0.166667,0.166667,0.666667,0.333333,0.0,0.166667,0.5,0.0,0.166667,0.5,0.0,0.0,0.0,0.0,0.0,0.333333
0.12,large_behavior_clone,cable_routing,rare_contact_tail,8,6,0.298311,0.166667,0.333333,0.0,0.166667,0.0,0.333333,0.166667,0.0,0.166667,0.666667,0.666667,0.166667,0.166667,0.0,0.166667,0.0,0.235047,0.210667,0.146667
0.12,large_behavior_clone,cable_routing,rare_contact_tail,9,6,0.193333,0.166667,0.333333,0.333333,0.166667,0.333333,0.166667,0.333333,0.0,0.5,0.666667,0.666667,0.5,0.333333,0.166667,0.5,0.0,0.12275,0.4,0.253333
0.12,large_behavior_clone,cable_routing,occluded_precondition,0,6,0.108167,0.166667,0.666667,0.166667,0.0,0.0,0.166667,0.333333,0.0,0.166667,0.666667,0.333333,0.0,0.333333,0.0,0.166667,0.0,0.071144,0.035,0.153333
0.12,large_behavior_clone,cable_routing,occluded_precondition,1,6,0.186994,0.5,0.0,0.166667,0.166667,0.333333,0.166667,0.0,0.0,0.5,0.666667,0.0,0.333333,0.333333,0.0,0.0,0.0,0.191285,0.372833,0.15
0.12,large_behavior_clone,cable_routing,occluded_precondition,2,6,0.1,0.166667,0.833333,0.333333,0.166667,0.166667,0.166667,0.166667,0.0,0.0,0.5,0.5,0.0,0.333333,0.0,0.0,0.0,0.035625,0.0,0.236667
0.12,large_behavior_clone,cable_routing,occluded_precondition,3,6,0.0,0.333333,0.0,0.166667,0.5,0.166667,0.333333,0.5,0.166667,0.166667,0.666667,0.5,0.166667,0.0,0.0,0.333333,0.0,0.0,0.0,0.31
0.12,large_behavior_clone,cable_routing,occluded_precondition,4,6,0.078778,0.333333,0.5,0.0,0.0,0.166667,0.166667,0.166667,0.0,0.166667,0.333333,0.333333,0.166667,0.166667,0.0,0.0,0.0,0.079025,0.246667,0.066667
0.12,large_behavior_clone,cable_routing,occluded_precondition,5,6,0.1,0.166667,0.0,0.5,0.166667,0.166667,0.333333,0.166667,0.166667,0.333333,0.0,0.5,0.0,0.166667,0.0,0.333333,0.0,0.0,0.0,0.356667
0.12,large_behavior_clone,cable_routing,occluded_precondition,6,6,0.098222,0.166667,0.5,0.0,0.166667,0.166667,0.0,0.166667,0.0,0.5,0.666667,0.166667,0.333333,0.333333,0.0,0.0,0.0,0.105467,0.413333,0.046667
0.12,large_behavior_clone,cable_routing,occluded_precondition,7,6,0.181744,0.166667,0.333333,0.166667,0.166667,0.333333,0.166667,0.166667,0.166667,0.333333,0.0,0.333333,0.333333,0.166667,0.0,0.0,0.0,0.144919,0.350333,0.166667
0.12,large_behavior_clone,cable_routing,occluded_precondition,8,6,0.098222,0.166667,0.333333,0.0,0.333333,0.333333,0.0,0.166667,0.0,0.166667,0.333333,0.333333,0.333333,0.333333,0.166667,0.166667,0.0,0.0938,0.413333,0.076667
0.12,large_behavior_clone,cable_routing,occluded_precondition,9,6,0.0,0.166667,0.166667,0.333333,0.166667,0.166667,0.333333,0.166667,0.0,0.333333,0.666667,0.5,0.333333,0.333333,0.166667,0.166667,0.0,0.0,0.188333,0.286667
0.12,large_behavior_clone,cable_routing,embodiment_mismatch,0,6,0.0,0.166667,0.333333,0.333333,0.333333,0.166667,0.5,0.166667,0.166667,0.166667,0.333333,0.666667,0.0,0.5,0.333333,0.166667,0.0,0.0,0.0,0.366667
0.12,large_behavior_clone,cable_routing,embodiment_mismatch,1,6,0.1,0.333333,0.166667,0.166667,0.333333,0.166667,0.166667,0.166667,0.0,0.333333,0.833333,0.833333,0.0,0.333333,0.5,0.0,0.0,0.042792,0.0,0.196667
0.12,large_behavior_clone,cable_routing,embodiment_mismatch,2,6,0.1,0.0,0.333333,0.166667,0.333333,0.166667,0.5,0.333333,0.166667,0.5,0.5,0.5,0.0,0.166667,0.166667,0.333333,0.0,0.006125,0.0,0.313333
0.12,large_behavior_clone,cable_routing,embodiment_mismatch,3,6,0.0,0.0,0.666667,0.333333,0.0,0.333333,0.333333,0.166667,0.333333,0.166667,0.333333,0.833333,0.166667,0.333333,0.166667,0.166667,0.0,0.0,0.062167,0.256667
0.12,large_behavior_clone,cable_routing,embodiment_mismatch,4,6,0.138656,0.0,0.666667,0.166667,0.333333,0.666667,0.0,0.5,0.166667,0.0,0.666667,0.333333,0.166667,0.166667,0.333333,0.0,0.0,0.097468,0.165667,0.18
0.12,large_behavior_clone,cable_routing,embodiment_mismatch,5,6,0.137111,0.166667,0.166667,0.166667,0.0,0.166667,0.0,0.166667,0.333333,0.5,0.5,0.5,0.666667,0.0,0.166667,0.0,0.0,0.130275,0.746667,0.086667
0.12,large_behavior_clone,cable_routing,embodiment_mismatch,6,6,0.15,0.5,0.166667,0.333333,0.166667,0.5,0.166667,0.166667,0.166667,0.166667,0.666667,0.333333,0.0,0.0,0.0,0.333333,0.0,0.092708,0.0,0.236667
0.12,large_behavior_clone,cable_routing,embodiment_mismatch,7,6,0.196444,0.0,0.5,0.0,0.0,0.166667,0.333333,0.0,0.5,0.0,0.666667,0.666667,0.333333,0.0,0.166667,0.333333,0.0,0.140933,0.413333,0.1
0.12,large_behavior_clone,cable_routing,embodiment_mismatch,8,6,0.05,0.166667,0.5,0.333333,0.166667,0.333333,0.333333,0.666667,0.166667,0.666667,0.5,0.166667,0.0,0.333333,0.166667,0.0,0.0,0.0,0.0,0.336667
0.12,large_behavior_clone,cable_routing,embodiment_mismatch,9,6,0.375514,0.5,0.0,0.0,0.333333,0.166667,0.166667,0.333333,0.0,0.166667,0.166667,0.333333,0.166667,0.166667,0.0,0.166667,0.0,0.335746,0.215167,0.143333
0.12,large_behavior_clone,cable_routing,long_horizon_compounding,0,6,0.350889,0.166667,0.5,0.166667,0.0,0.333333,0.333333,0.166667,0.166667,0.333333,0.5,0.5,0.333333,0.333333,0.166667,0.166667,0.0,0.293248,0.323333,0.186667
0.12,large_behavior_clone,cable_routing,long_horizon_compounding,1,6,0.283611,0.166667,0.333333,0.333333,0.166667,0.166667,0.0,0.0,0.166667,0.333333,0.5,0.333333,0.166667,0.0,0.5,0.5,0.0,0.221586,0.179167,0.17
0.12,large_behavior_clone,cable_routing,long_horizon_compounding,2,6,0.0,0.166667,0.333333,0.333333,0.333333,0.0,0.5,0.333333,0.0,0.166667,0.833333,0.666667,0.166667,0.166667,0.0,0.0,0.0,0.0,0.0,0.383333
0.12,large_behavior_clone,cable_routing,long_horizon_compounding,3,6,0.1,0.0,0.333333,0.333333,0.333333,0.333333,0.5,0.333333,0.166667,0.333333,0.333333,0.5,0.166667,0.166667,0.166667,0.333333,0.0,0.0,0.0,0.383333
0.12,large_behavior_clone,cable_routing,long_horizon_compounding,4,6,0.081947,0.0,0.333333,0.0,0.5,0.166667,0.333333,0.333333,0.0,0.333333,0.833333,0.333333,0.333333,0.833333,0.0,0.333333,0.0,0.017661,0.273833,0.223333
0.12,large_behavior_clone,cable_routing,long_horizon_compounding,5,6,0.0,0.5,0.333333,0.166667,0.166667,0.166667,0.166667,0.333333,0.333333,0.333333,0.666667,0.5,0.166667,0.333333,0.0,0.0,0.0,0.0,0.161167,0.183333
0.12,large_behavior_clone,cable_routing,long_horizon_compounding,6,6,0.05,0.333333,0.666667,0.333333,0.166667,0.333333,0.666667,0.166667,0.166667,0.333333,0.166667,0.5,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.386667
0.12,large_behavior_clone,cable_routing,long_horizon_compounding,7,6,0.123956,0.166667,0.5,0.166667,0.5,0.0,0.0,0.666667,0.333333,0.5,0.666667,0.833333,0.166667,0.333333,0.0,0.333333,0.0,0.042159,0.102667,0.226667
0.12,large_behavior_clone,cable_routing,long_horizon_compounding,8,6,0.0,0.333333,0.5,0.0,0.0,0.166667,0.166667,0.166667,0.0,0.666667,0.166667,0.333333,0.0,0.0,0.333333,0.333333,0.0,0.000775,0.08,0.066667
0.12,large_behavior_clone,cable_routing,long_horizon_compounding,9,6,0.1,0.166667,0.5,0.5,0.166667,0.166667,0.333333,0.166667,0.333333,0.166667,0.5,0.666667,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.0,0.356667
0.12,large_behavior_clone,cable_routing,spurious_visual_shortcut,0,6,0.0,0.166667,0.5,0.0,0.5,0.5,0.166667,0.333333,0.0,0.333333,0.333333,0.5,0.333333,0.333333,0.166667,0.0,0.0,0.0,0.341333,0.173333
0.12,large_behavior_clone,cable_routing,spurious_visual_shortcut,1,6,0.231133,0.0,0.166667,0.166667,0.166667,0.0,0.0,0.333333,0.0,0.166667,0.5,0.166667,0.5,0.333333,0.166667,0.166667,0.0,0.207737,0.562,0.133333
0.12,large_behavior_clone,cable_routing,spurious_visual_shortcut,2,6,0.063553,0.166667,0.5,0.333333,0.333333,0.0,0.0,0.166667,0.333333,0.333333,0.333333,0.5,0.166667,0.5,0.0,0.166667,0.0,0.0,0.116167,0.216667
0.12,large_behavior_clone,cable_routing,spurious_visual_shortcut,3,6,0.294667,0.333333,0.333333,0.0,0.166667,0.166667,0.0,0.333333,0.0,0.5,0.5,0.333333,0.333333,0.666667,0.333333,0.0,0.0,0.294467,0.413333,0.063333
0.12,large_behavior_clone,cable_routing,spurious_visual_shortcut,4,6,0.122906,0.333333,0.5,0.166667,0.333333,0.333333,0.166667,0.5,0.166667,0.5,0.666667,0.5,0.166667,0.166667,0.0,0.333333,0.0,0.066457,0.098167,0.23
0.12,large_behavior_clone,cable_routing,spurious_visual_shortcut,5,6,0.103967,0.0,0.5,0.166667,0.166667,0.166667,0.166667,0.166667,0.0,0.166667,0.333333,0.666667,0.0,0.166667,0.333333,0.0,0.0,0.051099,0.017,0.166667
0.12,large_behavior_clone,cable_routing,spurious_visual_shortcut,6,6,0.092447,0.0,0.166667,0.0,0.5,0.333333,0.166667,0.166667,0.166667,0.166667,0.666667,0.666667,0.333333,0.5,0.166667,0.166667,0.0,0.032754,0.363833,0.156667
0.12,large_behavior_clone,cable_routing,spurious_visual_shortcut,7,6,0.15,0.5,0.666667,0.333333,0.333333,0.166667,0.5,0.5,0.166667,0.666667,0.833333,0.333333,0.166667,0.333333,0.0,0.333333,0.0,0.043792,0.0,0.4
0.12,large_behavior_clone,cable_routing,spurious_visual_shortcut,8,6,0.1,0.0,0.166667,0.5,0.0,0.166667,0.333333,0.0,0.0,0.5,0.5,0.166667,0.166667,0.333333,0.0,0.333333,0.0,0.020542,0.0,0.31
0.12,large_behavior_clone,cable_routing,spurious_visual_shortcut,9,6,0.157556,0.0,0.0,0.0,0.166667,0.0,0.0,0.5,0.0,0.0,0.333333,0.5,0.166667,0.5,0.0,0.0,0.0,0.1247,0.246667,0.08
0.12,large_behavior_clone,cable_routing,recovery_scarce_failure,0,6,0.200683,0.0,1.0,0.333333,0.5,0.0,0.0,0.0,0.166667,0.166667,0.5,0.666667,0.5,0.166667,0.0,0.166667,0.0,0.092725,0.4315,0.23
0.12,large_behavior_clone,cable_routing,recovery_scarce_failure,1,6,0.0,0.5,0.166667,0.0,0.166667,0.166667,0.166667,0.0,0.0,0.333333,0.666667,0.333333,0.333333,0.166667,0.166667,0.166667,0.0,0.014467,0.413333,0.08
0.12,large_behavior_clone,cable_routing,recovery_scarce_failure,2,6,0.119756,0.0,0.5,0.333333,0.0,0.0,0.333333,0.0,0.333333,0.666667,0.333333,0.166667,0.166667,0.333333,0.166667,0.5,0.0,0.047321,0.084667,0.24
0.12,large_behavior_clone,cable_routing,recovery_scarce_failure,3,6,0.0,0.166667,0.166667,0.0,0.166667,0.0,0.5,0.166667,0.333333,0.333333,0.5,0.833333,0.0,0.0,0.166667,0.5,0.0,0.0,0.0,0.196667
0.12,large_behavior_clone,cable_routing,recovery_scarce_failure,4,6,0.137606,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.333333,0.333333,0.333333,0.166667,0.333333,0.166667,0.166667,0.166667,0.0,0.0,0.079743,0.161167,0.183333
0.12,large_behavior_clone,cable_routing,recovery_scarce_failure,5,6,0.079322,0.0,0.333333,0.166667,0.666667,0.333333,0.166667,0.0,0.166667,0.5,0.333333,0.666667,0.333333,0.333333,0.166667,0.333333,0.0,0.0,0.251333,0.24
0.12,large_behavior_clone,cable_routing,recovery_scarce_failure,6,6,0.212233,0.333333,0.333333,0.166667,0.5,0.166667,0.0,0.333333,0.0,0.666667,0.333333,0.666667,0.5,0.333333,0.0,0.166667,0.0,0.157361,0.481,0.193333
0.12,large_behavior_clone,cable_routing,recovery_scarce_failure,7,6,0.078778,0.0,0.5,0.166667,0.166667,0.0,0.0,0.0,0.0,0.333333,0.333333,0.666667,0.166667,0.333333,0.333333,0.0,0.0,0.035525,0.246667,0.1
0.12,large_behavior_clone,cable_routing,recovery_scarce_failure,8,6,0.102917,0.166667,0.666667,0.333333,0.166667,0.166667,0.0,0.0,0.333333,0.333333,0.5,0.166667,0.0,0.166667,0.0,0.166667,0.0,0.057438,0.0125,0.17
0.12,large_behavior_clone,cable_routing,recovery_scarce_failure,9,6,0.235333,0.166667,0.666667,0.0,0.0,0.166667,0.0,0.333333,0.166667,0.166667,0.166667,0.333333,0.5,0.333333,0.0,0.5,0.0,0.248883,0.58,0.033333
0.12,large_behavior_clone,cable_routing,distribution_mixture_aliasing,0,6,0.059333,0.0,0.666667,0.0,0.166667,0.333333,0.0,0.166667,0.0,0.5,0.666667,0.5,0.0,0.333333,0.5,0.166667,0.0,0.040558,0.08,0.046667
0.12,large_behavior_clone,cable_routing,distribution_mixture_aliasing,1,6,0.05,0.0,0.666667,0.0,0.166667,0.0,0.5,0.166667,0.333333,0.833333,0.333333,0.333333,0.0,0.666667,0.333333,0.166667,0.0,0.0,0.0,0.196667
0.12,large_behavior_clone,cable_routing,distribution_mixture_aliasing,2,6,0.05,0.333333,0.5,0.166667,0.166667,0.333333,0.333333,0.166667,0.166667,0.333333,0.333333,0.5,0.0,0.5,0.0,0.166667,0.0,0.004625,0.0,0.216667
0.12,large_behavior_clone,cable_routing,distribution_mixture_aliasing,3,6,0.0,0.0,0.666667,0.166667,0.333333,0.333333,0.333333,0.5,0.333333,0.5,0.666667,0.666667,0.166667,0.5,0.0,0.333333,0.0,0.0,0.030667,0.28
0.12,large_behavior_clone,cable_routing,distribution_mixture_aliasing,4,6,0.101944,0.0,0.666667,0.333333,0.166667,0.333333,0.666667,0.5,0.5,0.333333,0.333333,0.666667,0.333333,0.333333,0.333333,0.166667,0.0,0.0,0.008333,0.42
0.12,large_behavior_clone,cable_routing,distribution_mixture_aliasing,5,6,0.1,0.333333,0.5,0.166667,0.166667,0.0,0.333333,0.0,0.166667,0.166667,0.666667,0.5,0.0,0.5,0.166667,0.0,0.0,0.043792,0.0,0.2
0.12,large_behavior_clone,cable_routing,distribution_mixture_aliasing,6,6,0.0,0.0,0.666667,0.5,0.166667,0.333333,0.333333,0.166667,0.166667,0.333333,0.5,0.166667,0.333333,0.0,0.0,0.5,0.0,0.0,0.093833,0.356667
0.12,large_behavior_clone,cable_routing,distribution_mixture_aliasing,7,6,0.055153,0.333333,0.5,0.333333,0.166667,0.166667,0.333333,0.0,0.5,0.166667,0.666667,0.333333,0.166667,0.333333,0.166667,0.166667,0.0,0.0,0.044167,0.27
0.12,large_behavior_clone,cable_routing,distribution_mixture_aliasing,8,6,0.164944,0.5,0.5,0.333333,0.166667,0.166667,0.0,0.5,0.166667,0.333333,0.5,0.333333,0.333333,0.333333,0.0,0.5,0.0,0.125271,0.278333,0.22
0.12,large_behavior_clone,cable_routing,distribution_mixture_aliasing,9,6,0.157556,0.166667,0.166667,0.0,0.166667,0.166667,0.166667,0.333333,0.0,0.0,0.5,0.666667,0.166667,0.166667,0.166667,0.333333,0.0,0.123975,0.246667,0.113333
0.12,large_behavior_clone,cable_routing,actuator_latency_shift,0,6,0.0,0.0,0.0,0.0,0.166667,0.333333,0.333333,0.5,0.333333,0.666667,0.166667,0.333333,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.18
0.12,large_behavior_clone,cable_routing,actuator_latency_shift,1,6,0.0,0.333333,0.0,0.666667,0.333333,0.166667,0.333333,0.166667,0.5,0.666667,0.666667,0.166667,0.0,0.5,0.333333,0.166667,0.0,0.0,0.0,0.456667
0.12,large_behavior_clone,cable_routing,actuator_latency_shift,2,6,0.132356,0.166667,0.5,0.333333,0.333333,0.166667,0.0,0.0,0.0,0.166667,0.5,0.5,0.166667,0.166667,0.166667,0.166667,0.0,0.07132,0.138667,0.2
0.12,large_behavior_clone,cable_routing,actuator_latency_shift,3,6,0.05,0.166667,0.333333,0.333333,0.5,0.0,0.5,0.333333,0.166667,0.666667,0.833333,0.5,0.166667,0.333333,0.166667,0.166667,0.0,0.0,0.0,0.413333
0.12,large_behavior_clone,cable_routing,actuator_latency_shift,4,6,0.250625,0.166667,0.5,0.5,0.333333,0.166667,0.166667,0.166667,0.0,0.666667,0.333333,0.5,0.5,0.166667,0.0,0.166667,0.0,0.140977,0.2875,0.336667
0.12,large_behavior_clone,cable_routing,actuator_latency_shift,5,6,0.0,0.5,0.5,0.0,0.0,0.333333,0.166667,0.166667,0.166667,0.5,0.333333,0.666667,0.166667,0.0,0.166667,0.0,0.0,0.003263,0.246667,0.066667
0.12,large_behavior_clone,cable_routing,actuator_latency_shift,6,6,0.075103,0.0,0.333333,0.0,0.333333,0.333333,0.166667,0.333333,0.0,0.5,0.5,0.333333,0.166667,0.5,0.0,0.166667,0.0,0.044698,0.215167,0.143333
