stress_level,method,task,regime,seed,episodes,success,rare_failure_recall,contact_boundary_error,unsafe_commitment,overtrust_rate,recovery_success,tail_risk_rate,calibration_ece,intervention_cost,average_scaling_gain,boundary_risk_slope,scale_exception_gap,boundary_coverage,shortcut_reliance,morphology_transfer_gap,recoverability_deficit,regret_to_oracle,utility
0.38,large_behavior_clone,cable_routing,long_horizon_compounding,7,6,0.5,0.166667,0.166667,0.0,0.0,0.166667,0.333333,0.0,0.0,0.333333,0.333333,0.666667,0.666667,0.166667,0.166667,0.166667,0.0,0.490833
0.38,large_behavior_clone,cable_routing,long_horizon_compounding,8,6,0.5,0.666667,0.166667,0.0,0.666667,0.5,0.333333,0.166667,0.0,0.5,0.5,0.166667,0.166667,0.0,0.166667,0.0,0.0,0.4925
0.38,large_behavior_clone,cable_routing,long_horizon_compounding,9,6,0.333333,0.333333,0.166667,0.0,0.333333,0.166667,0.333333,0.166667,0.0,0.0,0.5,0.5,0.166667,0.166667,0.0,0.333333,0.0,0.279167
0.38,large_behavior_clone,cable_routing,spurious_visual_shortcut,0,6,0.333333,0.333333,0.166667,0.0,0.333333,0.166667,0.166667,0.333333,0.166667,0.666667,0.333333,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.3125
0.38,large_behavior_clone,cable_routing,spurious_visual_shortcut,1,6,0.166667,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.333333,0.666667,0.333333,0.5,0.166667,0.333333,0.0,0.166667,0.0,0.113333
0.38,large_behavior_clone,cable_routing,spurious_visual_shortcut,2,6,0.666667,0.166667,0.333333,0.333333,0.333333,0.166667,0.166667,0.0,0.166667,0.166667,0.5,0.333333,0.333333,0.333333,0.166667,0.166667,0.0,0.578333
0.38,large_behavior_clone,cable_routing,spurious_visual_shortcut,3,6,0.666667,0.333333,0.333333,0.0,0.5,0.0,0.0,0.166667,0.166667,0.166667,0.333333,0.5,0.166667,0.166667,0.0,0.0,0.0,0.606667
0.38,large_behavior_clone,cable_routing,spurious_visual_shortcut,4,6,0.333333,0.166667,0.666667,0.0,0.166667,0.166667,0.166667,0.333333,0.333333,0.333333,0.0,0.5,0.166667,0.0,0.166667,0.166667,0.0,0.278333
0.38,large_behavior_clone,cable_routing,spurious_visual_shortcut,5,6,0.5,0.166667,0.333333,0.166667,0.166667,0.5,0.0,0.5,0.333333,0.166667,0.333333,0.5,0.166667,0.666667,0.0,0.5,0.0,0.460833
0.38,large_behavior_clone,cable_routing,spurious_visual_shortcut,6,6,0.666667,0.333333,0.166667,0.0,0.166667,0.333333,0.166667,0.166667,0.0,0.5,0.333333,0.166667,0.166667,0.0,0.0,0.166667,0.0,0.6875
0.38,large_behavior_clone,cable_routing,spurious_visual_shortcut,7,6,0.5,0.5,0.0,0.166667,0.333333,0.5,0.166667,0.166667,0.0,0.5,0.5,0.333333,0.833333,0.333333,0.0,0.0,0.0,0.5425
0.38,large_behavior_clone,cable_routing,spurious_visual_shortcut,8,6,0.333333,0.166667,0.166667,0.166667,0.333333,0.0,0.166667,0.666667,0.0,0.5,0.333333,0.833333,0.333333,0.5,0.0,0.0,0.0,0.228333
0.38,large_behavior_clone,cable_routing,spurious_visual_shortcut,9,6,0.333333,0.166667,0.333333,0.0,0.166667,0.333333,0.0,0.166667,0.333333,0.5,0.333333,0.333333,0.333333,0.166667,0.0,0.0,0.0,0.333333
0.38,large_behavior_clone,cable_routing,recovery_scarce_failure,0,6,0.333333,0.666667,0.5,0.166667,0.833333,0.166667,0.333333,0.0,0.166667,0.166667,0.333333,0.166667,0.166667,0.0,0.166667,0.5,0.0,0.248333
0.38,large_behavior_clone,cable_routing,recovery_scarce_failure,1,6,0.5,0.166667,0.5,0.166667,0.166667,0.333333,0.0,0.333333,0.0,0.333333,0.5,0.5,0.0,0.333333,0.333333,0.166667,0.0,0.456667
0.38,large_behavior_clone,cable_routing,recovery_scarce_failure,2,6,0.166667,0.333333,0.5,0.0,0.0,0.166667,0.166667,0.333333,0.333333,0.666667,0.666667,0.666667,0.0,0.5,0.0,0.666667,0.0,0.1225
0.38,large_behavior_clone,cable_routing,recovery_scarce_failure,3,6,0.5,0.333333,0.166667,0.166667,0.5,0.166667,0.166667,0.166667,0.333333,0.333333,0.333333,0.666667,0.333333,0.166667,0.0,0.166667,0.0,0.398333
0.38,large_behavior_clone,cable_routing,recovery_scarce_failure,4,6,0.166667,0.166667,0.333333,0.0,0.333333,0.166667,0.0,0.166667,0.166667,0.166667,0.333333,0.5,0.166667,0.5,0.0,0.0,0.0,0.12
0.38,large_behavior_clone,cable_routing,recovery_scarce_failure,5,6,0.333333,0.166667,0.166667,0.166667,0.166667,0.333333,0.166667,0.166667,0.166667,0.333333,0.666667,0.166667,0.166667,0.5,0.0,0.166667,0.0,0.301667
0.38,large_behavior_clone,cable_routing,recovery_scarce_failure,6,6,0.0,0.333333,0.333333,0.5,0.0,0.0,0.166667,0.166667,0.0,0.333333,0.5,0.666667,0.333333,0.0,0.0,0.166667,0.0,0.0
0.38,large_behavior_clone,cable_routing,recovery_scarce_failure,7,6,0.333333,0.0,0.0,0.0,0.166667,0.5,0.333333,0.0,0.333333,0.666667,0.666667,0.333333,0.333333,0.166667,0.0,0.166667,0.0,0.2925
0.38,large_behavior_clone,cable_routing,recovery_scarce_failure,8,6,0.166667,0.0,0.166667,0.166667,0.166667,0.166667,0.5,0.0,0.0,0.666667,0.666667,0.333333,0.0,0.333333,0.166667,0.166667,0.0,0.055
0.38,large_behavior_clone,cable_routing,recovery_scarce_failure,9,6,0.166667,0.5,0.166667,0.0,0.333333,0.166667,0.5,0.333333,0.166667,0.333333,0.5,0.166667,0.166667,0.166667,0.166667,0.333333,0.0,0.129167
0.38,large_behavior_clone,cable_routing,distribution_mixture_aliasing,0,6,0.333333,0.5,0.166667,0.333333,0.0,0.333333,0.0,0.166667,0.166667,0.166667,0.833333,0.833333,0.0,0.0,0.166667,0.166667,0.0,0.2825
0.38,large_behavior_clone,cable_routing,distribution_mixture_aliasing,1,6,0.333333,0.0,0.333333,0.0,0.0,0.166667,0.0,0.166667,0.0,0.5,0.166667,0.833333,0.166667,0.333333,0.166667,0.166667,0.0,0.290833
0.38,large_behavior_clone,cable_routing,distribution_mixture_aliasing,2,6,0.333333,0.5,0.5,0.166667,0.166667,0.166667,0.333333,0.166667,0.0,0.333333,0.5,0.5,0.0,0.0,0.0,0.166667,0.0,0.278333
0.38,large_behavior_clone,cable_routing,distribution_mixture_aliasing,3,6,0.5,0.166667,0.0,0.166667,0.666667,0.166667,0.333333,0.333333,0.0,0.5,0.666667,0.666667,0.0,0.5,0.166667,0.166667,0.0,0.339167
0.38,large_behavior_clone,cable_routing,distribution_mixture_aliasing,4,6,0.333333,0.166667,0.166667,0.166667,0.333333,0.166667,0.333333,0.333333,0.166667,0.0,0.333333,0.5,0.166667,0.333333,0.0,0.0,0.0,0.226667
0.38,large_behavior_clone,cable_routing,distribution_mixture_aliasing,5,6,0.333333,0.0,0.333333,0.333333,0.333333,0.333333,0.166667,0.0,0.333333,0.5,0.666667,0.166667,0.333333,0.333333,0.0,0.333333,0.0,0.2425
0.38,large_behavior_clone,cable_routing,distribution_mixture_aliasing,6,6,0.5,0.166667,0.0,0.166667,0.166667,0.0,0.333333,0.5,0.166667,0.5,0.166667,0.333333,0.0,0.5,0.166667,0.166667,0.0,0.401667
0.38,large_behavior_clone,cable_routing,distribution_mixture_aliasing,7,6,0.333333,0.333333,0.333333,0.0,0.166667,0.333333,0.166667,0.5,0.166667,0.833333,0.166667,0.5,0.0,0.166667,0.166667,0.333333,0.0,0.305
0.38,large_behavior_clone,cable_routing,distribution_mixture_aliasing,8,6,0.333333,0.0,0.5,0.0,0.166667,0.5,0.333333,0.333333,0.166667,0.166667,0.166667,0.333333,0.5,0.333333,0.0,0.0,0.0,0.315
0.38,large_behavior_clone,cable_routing,distribution_mixture_aliasing,9,6,0.5,0.166667,0.5,0.166667,0.0,0.0,0.0,0.166667,0.166667,0.333333,0.833333,0.5,0.333333,0.333333,0.166667,0.0,0.0,0.4675
0.38,large_behavior_clone,cable_routing,actuator_latency_shift,0,6,0.666667,0.5,0.333333,0.333333,0.0,0.333333,0.0,0.166667,0.0,0.5,0.5,0.333333,0.0,0.333333,0.0,0.166667,0.0,0.665833
0.38,large_behavior_clone,cable_routing,actuator_latency_shift,1,6,0.333333,0.5,0.666667,0.0,0.5,0.333333,0.166667,0.5,0.333333,0.333333,0.333333,0.166667,0.5,0.166667,0.0,0.333333,0.0,0.338333
0.38,large_behavior_clone,cable_routing,actuator_latency_shift,2,6,0.0,0.166667,0.333333,0.0,0.166667,0.0,0.5,0.5,0.166667,0.333333,0.666667,0.5,0.0,0.5,0.0,0.333333,0.0,0.0
0.38,large_behavior_clone,cable_routing,actuator_latency_shift,3,6,0.5,0.166667,0.166667,0.0,0.333333,0.333333,0.166667,0.5,0.333333,0.166667,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.451667
0.38,large_behavior_clone,cable_routing,actuator_latency_shift,4,6,0.333333,0.166667,0.166667,0.5,0.333333,0.0,0.0,0.333333,0.166667,0.333333,0.0,0.333333,0.666667,0.166667,0.333333,0.0,0.0,0.250833
0.38,large_behavior_clone,cable_routing,actuator_latency_shift,5,6,0.0,0.166667,0.333333,0.166667,0.166667,0.0,0.333333,0.166667,0.166667,0.333333,0.5,0.333333,0.333333,0.5,0.0,0.0,0.0,0.0
0.38,large_behavior_clone,cable_routing,actuator_latency_shift,6,6,0.333333,0.0,0.333333,0.166667,0.0,0.0,0.333333,0.0,0.333333,0.333333,0.166667,0.5,0.333333,0.0,0.0,0.0,0.0,0.238333
0.38,large_behavior_clone,cable_routing,actuator_latency_shift,7,6,0.0,0.333333,0.0,0.166667,0.0,0.333333,0.166667,0.166667,0.0,0.5,0.5,0.5,0.166667,0.0,0.166667,0.166667,0.0,0.0
0.38,large_behavior_clone,cable_routing,actuator_latency_shift,8,6,0.333333,0.166667,0.5,0.0,0.333333,0.333333,0.166667,0.333333,0.166667,0.166667,0.0,0.666667,0.333333,0.166667,0.166667,0.0,0.0,0.28
0.38,large_behavior_clone,cable_routing,actuator_latency_shift,9,6,0.166667,0.5,0.5,0.333333,0.5,0.5,0.0,0.0,0.166667,0.5,0.333333,0.0,0.0,0.0,0.333333,0.333333,0.0,0.136667
0.38,large_behavior_clone,cable_routing,mixed_exception_stress,0,6,0.5,0.333333,0.166667,0.5,0.166667,0.166667,0.166667,0.333333,0.166667,0.166667,0.333333,0.666667,0.0,0.5,0.0,0.166667,0.0,0.371667
0.38,large_behavior_clone,cable_routing,mixed_exception_stress,1,6,0.166667,0.333333,0.833333,0.333333,0.5,0.333333,0.333333,0.0,0.0,0.5,0.5,0.666667,0.5,0.166667,0.166667,0.166667,0.0,0.066667
0.38,large_behavior_clone,cable_routing,mixed_exception_stress,2,6,0.5,0.0,0.333333,0.166667,0.333333,0.166667,0.166667,0.333333,0.0,0.5,0.5,0.333333,0.0,0.0,0.0,0.333333,0.0,0.404167
0.38,large_behavior_clone,cable_routing,mixed_exception_stress,3,6,0.333333,0.0,0.333333,0.5,0.166667,0.333333,0.333333,0.333333,0.0,0.333333,0.333333,0.833333,0.166667,0.333333,0.0,0.333333,0.0,0.173333
0.38,large_behavior_clone,cable_routing,mixed_exception_stress,4,6,0.166667,0.333333,0.166667,0.166667,0.166667,0.0,0.0,0.333333,0.0,0.166667,0.833333,0.333333,0.666667,0.5,0.333333,0.0,0.0,0.180833
0.38,large_behavior_clone,cable_routing,mixed_exception_stress,5,6,0.166667,0.166667,0.5,0.0,0.166667,0.0,0.166667,0.666667,0.166667,1.0,0.333333,0.666667,0.5,0.166667,0.166667,0.333333,0.0,0.121667
0.38,large_behavior_clone,cable_routing,mixed_exception_stress,6,6,0.333333,0.333333,0.333333,0.333333,0.333333,0.166667,0.0,0.333333,0.166667,0.333333,0.5,0.666667,0.166667,0.166667,0.166667,0.166667,0.0,0.240833
0.38,large_behavior_clone,cable_routing,mixed_exception_stress,7,6,0.166667,0.0,0.333333,0.166667,0.166667,0.0,0.666667,0.333333,0.166667,0.333333,0.5,0.5,0.0,0.333333,0.0,0.166667,0.0,0.0025
0.38,large_behavior_clone,cable_routing,mixed_exception_stress,8,6,0.5,0.333333,0.166667,0.333333,0.166667,0.333333,0.333333,0.5,0.166667,0.5,0.5,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.4425
0.38,large_behavior_clone,cable_routing,mixed_exception_stress,9,6,0.333333,0.5,0.333333,0.333333,0.166667,0.166667,0.333333,0.166667,0.166667,0.666667,0.5,0.5,0.0,0.333333,0.0,0.333333,0.0,0.243333
0.38,generic_scaling_law_extrapolator,contact_insertion,rare_contact_tail,0,6,0.5,0.333333,0.5,0.0,0.166667,0.333333,0.333333,0.0,0.166667,0.666667,0.166667,0.5,0.666667,0.0,0.0,0.0,0.0,0.504167
0.38,generic_scaling_law_extrapolator,contact_insertion,rare_contact_tail,1,6,0.333333,0.333333,0.333333,0.5,0.166667,0.333333,0.5,0.0,0.333333,0.666667,0.5,0.166667,0.0,0.166667,0.0,0.0,0.0,0.211667
0.38,generic_scaling_law_extrapolator,contact_insertion,rare_contact_tail,2,6,0.333333,0.333333,0.333333,0.333333,0.166667,0.333333,0.166667,0.0,0.333333,0.666667,0.333333,0.5,0.0,0.166667,0.166667,0.333333,0.0,0.245
0.38,generic_scaling_law_extrapolator,contact_insertion,rare_contact_tail,3,6,0.333333,0.333333,0.333333,0.166667,0.0,0.5,0.166667,0.166667,0.0,0.5,0.0,0.0,0.333333,0.0,0.0,0.166667,0.0,0.385833
0.38,generic_scaling_law_extrapolator,contact_insertion,rare_contact_tail,4,6,0.166667,0.333333,0.166667,0.5,0.166667,0.5,0.166667,0.0,0.166667,0.5,0.5,0.5,0.5,0.333333,0.166667,0.0,0.0,0.1125
0.38,generic_scaling_law_extrapolator,contact_insertion,rare_contact_tail,5,6,0.166667,0.166667,0.666667,0.0,0.166667,0.166667,0.0,0.333333,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.176667
0.38,generic_scaling_law_extrapolator,contact_insertion,rare_contact_tail,6,6,0.166667,0.5,0.666667,0.333333,0.333333,0.0,0.333333,0.166667,0.333333,0.666667,0.666667,0.666667,0.833333,0.166667,0.0,0.166667,0.0,0.085
0.38,generic_scaling_law_extrapolator,contact_insertion,rare_contact_tail,7,6,0.333333,0.333333,0.0,0.166667,0.5,0.333333,0.166667,0.0,0.0,0.333333,0.333333,0.5,0.333333,0.333333,0.0,0.0,0.0,0.276667
0.38,generic_scaling_law_extrapolator,contact_insertion,rare_contact_tail,8,6,0.5,0.5,0.333333,0.0,0.166667,0.333333,0.5,0.0,0.166667,0.666667,0.5,0.166667,0.666667,0.0,0.166667,0.0,0.0,0.530833
0.38,generic_scaling_law_extrapolator,contact_insertion,rare_contact_tail,9,6,0.5,0.166667,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.333333,0.0,0.5,0.166667,0.333333,0.0,0.0,0.0,0.475
0.38,generic_scaling_law_extrapolator,contact_insertion,occluded_precondition,0,6,0.666667,0.0,0.333333,0.0,0.0,0.5,0.0,0.0,0.166667,0.5,0.166667,0.5,0.0,0.333333,0.166667,0.0,0.0,0.651667
0.38,generic_scaling_law_extrapolator,contact_insertion,occluded_precondition,1,6,0.333333,0.5,0.166667,0.0,0.5,0.333333,0.166667,0.166667,0.166667,0.333333,0.833333,0.666667,0.5,0.166667,0.0,0.0,0.0,0.308333
0.38,generic_scaling_law_extrapolator,contact_insertion,occluded_precondition,2,6,0.5,0.166667,0.0,0.5,0.166667,0.5,0.0,0.0,0.0,0.666667,0.333333,0.333333,0.0,0.333333,0.0,0.166667,0.0,0.431667
0.38,generic_scaling_law_extrapolator,contact_insertion,occluded_precondition,3,6,0.5,0.0,0.166667,0.0,0.166667,0.333333,0.166667,0.166667,0.333333,0.5,0.333333,0.333333,0.166667,0.166667,0.0,0.166667,0.0,0.4525
0.38,generic_scaling_law_extrapolator,contact_insertion,occluded_precondition,4,6,0.666667,0.166667,0.333333,0.333333,0.166667,0.333333,0.166667,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.666667,0.166667,0.166667,0.0,0.61
0.38,generic_scaling_law_extrapolator,contact_insertion,occluded_precondition,5,6,0.5,0.5,0.333333,0.166667,0.166667,0.166667,0.166667,0.0,0.0,0.166667,0.166667,0.0,0.666667,0.0,0.333333,0.0,0.0,0.5525
0.38,generic_scaling_law_extrapolator,contact_insertion,occluded_precondition,6,6,0.5,0.333333,0.333333,0.0,0.166667,0.333333,0.166667,0.5,0.0,0.5,0.5,0.666667,0.166667,0.166667,0.0,0.166667,0.0,0.480833
0.38,generic_scaling_law_extrapolator,contact_insertion,occluded_precondition,7,6,0.333333,0.166667,0.166667,0.0,0.166667,0.5,0.166667,0.333333,0.333333,0.166667,0.333333,0.333333,0.333333,0.333333,0.166667,0.0,0.0,0.3275
0.38,generic_scaling_law_extrapolator,contact_insertion,occluded_precondition,8,6,0.666667,0.333333,0.5,0.0,0.166667,0.666667,0.0,0.0,0.166667,0.5,0.333333,0.5,0.166667,0.166667,0.166667,0.0,0.0,0.691667
0.38,generic_scaling_law_extrapolator,contact_insertion,occluded_precondition,9,6,0.166667,0.333333,0.833333,0.166667,0.0,0.166667,0.5,0.333333,0.333333,0.333333,0.5,0.166667,0.666667,0.333333,0.0,0.0,0.0,0.1525
0.38,generic_scaling_law_extrapolator,contact_insertion,embodiment_mismatch,0,6,0.5,0.333333,0.166667,0.5,0.0,0.166667,0.166667,0.333333,0.333333,0.666667,0.666667,0.5,0.5,0.166667,0.0,0.166667,0.0,0.431667
0.38,generic_scaling_law_extrapolator,contact_insertion,embodiment_mismatch,1,6,0.833333,0.166667,0.5,0.0,0.0,0.166667,0.166667,0.333333,0.333333,0.5,0.5,0.5,0.166667,0.0,0.333333,0.166667,0.0,0.7975
0.38,generic_scaling_law_extrapolator,contact_insertion,embodiment_mismatch,2,6,0.833333,0.5,0.166667,0.5,0.0,0.5,0.0,0.166667,0.166667,0.5,0.166667,0.5,0.166667,0.5,0.0,0.0,0.0,0.808333
0.38,generic_scaling_law_extrapolator,contact_insertion,embodiment_mismatch,3,6,0.333333,0.166667,0.166667,0.0,0.0,0.666667,0.333333,0.166667,0.166667,0.333333,0.5,0.5,0.333333,0.166667,0.166667,0.0,0.0,0.3375
0.38,generic_scaling_law_extrapolator,contact_insertion,embodiment_mismatch,4,6,0.5,0.166667,0.333333,0.0,0.0,0.166667,0.166667,0.166667,0.0,0.5,0.333333,0.5,0.666667,0.333333,0.333333,0.333333,0.0,0.521667
0.38,generic_scaling_law_extrapolator,contact_insertion,embodiment_mismatch,5,6,0.666667,0.333333,0.0,0.166667,0.166667,0.0,0.333333,0.333333,0.0,0.5,0.166667,0.5,0.333333,0.0,0.0,0.333333,0.0,0.6075
0.38,generic_scaling_law_extrapolator,contact_insertion,embodiment_mismatch,6,6,0.166667,0.333333,0.5,0.166667,0.166667,0.333333,0.0,0.166667,0.166667,0.166667,0.166667,0.5,0.333333,0.166667,0.166667,0.0,0.0,0.155833
0.38,generic_scaling_law_extrapolator,contact_insertion,embodiment_mismatch,7,6,0.333333,0.666667,0.166667,0.166667,0.333333,0.166667,0.166667,0.0,0.166667,0.666667,0.5,0.333333,0.5,0.333333,0.166667,0.0,0.0,0.335
0.38,generic_scaling_law_extrapolator,contact_insertion,embodiment_mismatch,8,6,0.333333,0.0,0.333333,0.166667,0.166667,0.166667,0.333333,0.166667,0.333333,0.166667,0.666667,0.5,0.5,0.0,0.0,0.0,0.0,0.243333
0.38,generic_scaling_law_extrapolator,contact_insertion,embodiment_mismatch,9,6,0.5,0.0,0.166667,0.166667,0.0,0.666667,0.333333,0.5,0.166667,0.166667,0.833333,0.5,0.333333,0.333333,0.166667,0.0,0.0,0.461667
0.38,generic_scaling_law_extrapolator,contact_insertion,long_horizon_compounding,0,6,0.666667,0.166667,0.5,0.0,0.166667,0.333333,0.0,0.166667,0.0,0.166667,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.648333
0.38,generic_scaling_law_extrapolator,contact_insertion,long_horizon_compounding,1,6,0.666667,0.166667,0.333333,0.166667,0.333333,0.0,0.166667,0.333333,0.166667,0.333333,0.666667,0.333333,0.166667,0.166667,0.0,0.5,0.0,0.579167
0.38,generic_scaling_law_extrapolator,contact_insertion,long_horizon_compounding,2,6,0.166667,0.5,0.166667,0.166667,0.166667,0.333333,0.0,0.166667,0.0,0.5,0.5,0.666667,0.333333,0.166667,0.0,0.333333,0.0,0.17
0.38,generic_scaling_law_extrapolator,contact_insertion,long_horizon_compounding,3,6,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.5,0.166667,0.333333,0.333333,0.5,0.5,0.0,0.0,0.166667,0.0,0.0
0.38,generic_scaling_law_extrapolator,contact_insertion,long_horizon_compounding,4,6,0.333333,0.333333,0.0,0.166667,0.333333,0.166667,0.0,0.0,0.0,0.166667,0.333333,0.666667,0.166667,0.5,0.0,0.166667,0.0,0.275833
0.38,generic_scaling_law_extrapolator,contact_insertion,long_horizon_compounding,5,6,0.666667,0.5,0.5,0.166667,0.0,0.166667,0.166667,0.166667,0.333333,0.333333,0.5,0.5,0.333333,0.0,0.166667,0.0,0.0,0.653333
0.38,generic_scaling_law_extrapolator,contact_insertion,long_horizon_compounding,6,6,0.333333,0.0,0.333333,0.0,0.166667,0.333333,0.0,0.0,0.0,0.166667,0.5,0.166667,0.166667,0.0,0.0,0.0,0.0,0.336667
0.38,generic_scaling_law_extrapolator,contact_insertion,long_horizon_compounding,7,6,0.166667,0.333333,0.333333,0.0,0.166667,0.166667,0.5,0.166667,0.166667,0.5,0.333333,0.833333,0.166667,0.166667,0.0,0.333333,0.0,0.0775
0.38,generic_scaling_law_extrapolator,contact_insertion,long_horizon_compounding,8,6,0.5,0.166667,0.166667,0.166667,0.333333,0.166667,0.166667,0.333333,0.0,0.166667,0.333333,0.333333,0.166667,0.333333,0.333333,0.166667,0.0,0.434167
0.38,generic_scaling_law_extrapolator,contact_insertion,long_horizon_compounding,9,6,0.333333,0.166667,0.5,0.333333,0.5,0.166667,0.166667,0.333333,0.333333,0.333333,0.5,0.666667,0.0,0.166667,0.0,0.333333,0.0,0.164167
0.38,generic_scaling_law_extrapolator,contact_insertion,spurious_visual_shortcut,0,6,0.5,0.166667,0.5,0.0,0.333333,0.333333,0.0,0.166667,0.166667,0.333333,0.166667,0.5,0.166667,0.0,0.0,0.166667,0.0,0.465
0.38,generic_scaling_law_extrapolator,contact_insertion,spurious_visual_shortcut,1,6,1.0,0.166667,0.166667,0.0,0.166667,0.333333,0.166667,0.166667,0.333333,0.333333,0.666667,0.166667,0.5,0.833333,0.0,0.166667,0.0,1.0
0.38,generic_scaling_law_extrapolator,contact_insertion,spurious_visual_shortcut,2,6,0.333333,0.0,0.166667,0.0,0.0,0.333333,0.166667,0.0,0.333333,0.666667,0.166667,0.666667,0.166667,0.333333,0.0,0.166667,0.0,0.278333
0.38,generic_scaling_law_extrapolator,contact_insertion,spurious_visual_shortcut,3,6,0.5,0.5,0.0,0.0,0.166667,0.5,0.166667,0.166667,0.166667,0.666667,0.833333,0.833333,0.333333,0.0,0.166667,0.166667,0.0,0.499167
0.38,generic_scaling_law_extrapolator,contact_insertion,spurious_visual_shortcut,4,6,0.5,0.166667,0.166667,0.0,0.166667,0.5,0.333333,0.333333,0.0,0.333333,0.333333,0.666667,0.166667,0.166667,0.0,0.333333,0.0,0.4575
0.38,generic_scaling_law_extrapolator,contact_insertion,spurious_visual_shortcut,5,6,0.5,0.333333,0.333333,0.0,0.166667,0.166667,0.166667,0.333333,0.166667,0.166667,0.333333,0.333333,0.666667,0.5,0.0,0.166667,0.0,0.523333
0.38,generic_scaling_law_extrapolator,contact_insertion,spurious_visual_shortcut,6,6,0.333333,0.333333,0.333333,0.166667,0.166667,0.5,0.333333,0.166667,0.0,0.166667,0.333333,0.5,0.166667,0.166667,0.166667,0.5,0.0,0.296667
0.38,generic_scaling_law_extrapolator,contact_insertion,spurious_visual_shortcut,7,6,0.5,0.166667,0.166667,0.166667,0.166667,0.666667,0.0,0.333333,0.0,0.333333,0.5,0.333333,0.333333,0.666667,0.0,0.0,0.0,0.518333
0.38,generic_scaling_law_extrapolator,contact_insertion,spurious_visual_shortcut,8,6,0.333333,0.333333,0.333333,0.333333,0.0,0.333333,0.333333,0.166667,0.666667,0.333333,0.333333,0.166667,0.0,0.333333,0.0,0.166667,0.0,0.253333
0.38,generic_scaling_law_extrapolator,contact_insertion,spurious_visual_shortcut,9,6,0.5,0.333333,0.166667,0.166667,0.5,0.333333,0.333333,0.166667,0.166667,0.333333,0.666667,0.333333,0.166667,0.166667,0.166667,0.333333,0.0,0.416667
0.38,generic_scaling_law_extrapolator,contact_insertion,recovery_scarce_failure,0,6,0.166667,0.0,0.0,0.166667,0.0,0.5,0.333333,0.166667,0.0,0.333333,0.333333,0.5,0.166667,0.333333,0.0,0.333333,0.0,0.114167
0.38,generic_scaling_law_extrapolator,contact_insertion,recovery_scarce_failure,1,6,0.333333,0.0,0.333333,0.0,0.0,0.5,0.5,0.5,0.166667,0.333333,0.5,0.666667,0.166667,0.5,0.166667,0.0,0.0,0.265
0.38,generic_scaling_law_extrapolator,contact_insertion,recovery_scarce_failure,2,6,0.333333,0.333333,0.5,0.166667,0.333333,0.166667,0.166667,0.166667,0.0,0.666667,0.166667,0.333333,0.166667,0.166667,0.0,0.166667,0.0,0.285
