method,split,task,regime,seed,episodes,success,rare_failure_recall,contact_boundary_error,unsafe_commitment,overtrust_rate,recovery_success,tail_risk_rate,calibration_ece,intervention_cost,average_scaling_gain,boundary_risk_slope,scale_exception_gap,boundary_coverage,shortcut_reliance,morphology_transfer_gap,recoverability_deficit,regret_to_oracle,utility
data_only_scaling,shortcut_shift,contact_insertion,occluded_precondition,0,6,0.166667,0.166667,0.166667,0.166667,0.333333,0.333333,0.333333,0.166667,0.0,0.5,0.166667,0.166667,0.333333,0.0,0.0,0.166667,0.666667,0.0975
data_only_scaling,shortcut_shift,contact_insertion,occluded_precondition,1,6,0.5,0.166667,0.5,0.0,0.166667,0.333333,0.5,0.0,0.166667,0.5,0.166667,0.0,0.333333,0.166667,0.0,0.166667,0.5,0.466667
data_only_scaling,shortcut_shift,contact_insertion,occluded_precondition,2,6,0.5,0.0,0.833333,0.0,0.666667,0.166667,0.166667,0.0,0.0,0.833333,0.0,0.5,0.166667,0.166667,0.5,0.333333,0.333333,0.378333
data_only_scaling,shortcut_shift,contact_insertion,occluded_precondition,3,6,0.333333,0.333333,0.333333,0.166667,0.166667,0.333333,0.166667,0.166667,0.333333,0.333333,0.333333,0.333333,0.166667,0.166667,0.0,0.0,0.5,0.278333
data_only_scaling,shortcut_shift,contact_insertion,occluded_precondition,4,6,0.333333,0.0,0.0,0.0,0.0,0.166667,0.0,0.166667,0.0,0.666667,0.5,0.5,0.5,0.5,0.0,0.0,0.333333,0.330833
data_only_scaling,shortcut_shift,contact_insertion,occluded_precondition,5,6,0.333333,0.5,0.166667,0.0,0.333333,0.5,0.166667,0.5,0.166667,0.166667,0.666667,0.333333,0.333333,0.333333,0.0,0.166667,0.5,0.335833
data_only_scaling,shortcut_shift,contact_insertion,occluded_precondition,6,6,0.166667,0.5,0.166667,0.166667,0.166667,0.166667,0.333333,0.0,0.166667,0.5,0.833333,0.5,0.166667,0.166667,0.0,0.0,0.833333,0.085
data_only_scaling,shortcut_shift,contact_insertion,occluded_precondition,7,6,0.166667,0.166667,0.333333,0.166667,0.0,0.333333,0.0,0.5,0.166667,0.166667,0.666667,0.166667,0.166667,0.333333,0.166667,0.0,0.833333,0.1425
data_only_scaling,shortcut_shift,contact_insertion,occluded_precondition,8,6,0.333333,0.5,0.5,0.0,0.333333,0.333333,0.333333,0.333333,0.333333,0.5,0.666667,0.5,0.5,0.166667,0.0,0.333333,0.333333,0.301667
data_only_scaling,shortcut_shift,contact_insertion,occluded_precondition,9,6,0.5,0.5,0.166667,0.0,0.166667,0.666667,0.166667,0.0,0.166667,0.333333,0.5,0.5,0.166667,0.0,0.0,0.333333,0.5,0.5075
data_only_scaling,shortcut_shift,contact_insertion,embodiment_mismatch,0,6,0.333333,0.166667,0.166667,0.166667,0.0,0.166667,0.166667,0.166667,0.333333,0.666667,0.166667,0.0,0.333333,0.333333,0.0,0.333333,0.5,0.3075
data_only_scaling,shortcut_shift,contact_insertion,embodiment_mismatch,1,6,0.166667,0.5,0.0,0.333333,0.0,0.166667,0.333333,0.166667,0.333333,0.666667,0.0,0.166667,0.166667,0.333333,0.0,0.5,0.5,0.1075
data_only_scaling,shortcut_shift,contact_insertion,embodiment_mismatch,2,6,0.166667,0.333333,0.333333,0.166667,0.166667,0.166667,0.166667,0.0,0.0,0.166667,0.0,0.333333,0.166667,0.166667,0.0,0.166667,0.5,0.12
data_only_scaling,shortcut_shift,contact_insertion,embodiment_mismatch,3,6,0.166667,0.333333,0.5,0.333333,0.0,0.0,0.0,0.333333,0.0,0.166667,0.666667,0.333333,0.5,0.0,0.166667,0.0,0.666667,0.139167
data_only_scaling,shortcut_shift,contact_insertion,embodiment_mismatch,4,6,0.333333,0.166667,0.333333,0.333333,0.166667,0.666667,0.166667,0.333333,0.166667,0.166667,0.166667,0.166667,0.166667,0.333333,0.0,0.166667,0.5,0.2825
data_only_scaling,shortcut_shift,contact_insertion,embodiment_mismatch,5,6,0.5,0.666667,0.333333,0.166667,0.166667,0.166667,0.166667,0.333333,0.0,0.0,0.166667,0.333333,0.833333,0.166667,0.0,0.333333,0.0,0.555833
data_only_scaling,shortcut_shift,contact_insertion,embodiment_mismatch,6,6,0.333333,0.0,0.5,0.166667,0.166667,0.0,0.0,0.166667,0.0,0.333333,0.5,0.5,0.333333,0.166667,0.166667,0.166667,0.333333,0.2625
data_only_scaling,shortcut_shift,contact_insertion,embodiment_mismatch,7,6,0.666667,0.0,0.166667,0.0,0.166667,0.166667,0.166667,0.0,0.0,0.5,0.5,0.5,0.5,0.166667,0.0,0.0,0.0,0.639167
data_only_scaling,shortcut_shift,contact_insertion,embodiment_mismatch,8,6,0.166667,0.333333,0.166667,0.333333,0.0,0.333333,0.0,0.0,0.333333,0.333333,0.833333,0.166667,0.666667,0.0,0.166667,0.166667,0.666667,0.168333
data_only_scaling,shortcut_shift,contact_insertion,embodiment_mismatch,9,6,0.5,0.166667,0.166667,0.0,0.0,0.0,0.333333,0.0,0.166667,0.5,0.166667,0.333333,0.0,0.333333,0.166667,0.0,0.333333,0.434167
data_only_scaling,shortcut_shift,contact_insertion,long_horizon_compounding,0,6,0.333333,0.166667,0.166667,0.333333,0.0,0.166667,0.166667,0.333333,0.5,0.5,0.333333,0.5,0.166667,0.333333,0.166667,0.333333,0.333333,0.225833
data_only_scaling,shortcut_shift,contact_insertion,long_horizon_compounding,1,6,0.333333,0.333333,0.166667,0.0,0.333333,0.333333,0.333333,0.666667,0.166667,0.166667,0.333333,0.5,0.166667,0.166667,0.0,0.333333,0.166667,0.275
data_only_scaling,shortcut_shift,contact_insertion,long_horizon_compounding,2,6,0.666667,0.333333,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.333333,0.5,0.333333,0.666667,0.333333,0.166667,0.166667,0.670833
data_only_scaling,shortcut_shift,contact_insertion,long_horizon_compounding,3,6,0.5,0.333333,0.333333,0.166667,0.0,0.333333,0.166667,0.166667,0.0,0.333333,0.166667,0.333333,0.0,0.166667,0.0,0.166667,0.166667,0.483333
data_only_scaling,shortcut_shift,contact_insertion,long_horizon_compounding,4,6,0.166667,0.5,0.166667,0.166667,0.166667,0.166667,0.166667,0.0,0.166667,0.333333,0.166667,0.5,0.166667,0.166667,0.333333,0.166667,0.5,0.114167
data_only_scaling,shortcut_shift,contact_insertion,long_horizon_compounding,5,6,0.166667,0.333333,0.5,0.166667,0.333333,0.0,0.333333,0.333333,0.0,0.166667,0.5,0.166667,0.166667,0.333333,0.0,0.166667,0.833333,0.073333
data_only_scaling,shortcut_shift,contact_insertion,long_horizon_compounding,6,6,0.5,0.166667,0.666667,0.666667,0.166667,0.5,0.333333,0.0,0.166667,0.0,0.666667,0.0,0.166667,0.333333,0.0,0.166667,0.333333,0.389167
data_only_scaling,shortcut_shift,contact_insertion,long_horizon_compounding,7,6,0.666667,0.333333,0.0,0.166667,0.333333,0.166667,0.166667,0.0,0.333333,0.0,0.166667,0.333333,0.333333,0.166667,0.0,0.0,0.166667,0.605
data_only_scaling,shortcut_shift,contact_insertion,long_horizon_compounding,8,6,0.333333,0.0,0.333333,0.0,0.0,0.0,0.0,0.166667,0.0,0.666667,0.5,0.333333,0.333333,0.333333,0.0,0.166667,0.333333,0.32
data_only_scaling,shortcut_shift,contact_insertion,long_horizon_compounding,9,6,0.333333,0.166667,0.166667,0.166667,0.0,0.666667,0.166667,0.0,0.333333,0.666667,0.5,0.166667,0.0,0.333333,0.0,0.5,0.5,0.304167
data_only_scaling,shortcut_shift,contact_insertion,spurious_visual_shortcut,0,6,0.166667,0.333333,0.5,0.333333,0.333333,0.166667,0.0,0.0,0.5,0.166667,0.333333,0.666667,0.166667,0.333333,0.0,0.166667,0.833333,0.025
data_only_scaling,shortcut_shift,contact_insertion,spurious_visual_shortcut,1,6,0.166667,0.166667,0.333333,0.333333,0.166667,0.666667,0.333333,0.0,0.333333,0.333333,0.333333,0.333333,0.166667,0.333333,0.0,0.166667,0.666667,0.069167
data_only_scaling,shortcut_shift,contact_insertion,spurious_visual_shortcut,2,6,0.166667,0.0,0.0,0.166667,0.333333,0.166667,0.166667,0.666667,0.5,0.5,0.5,0.5,0.333333,0.166667,0.0,0.0,0.666667,0.029167
data_only_scaling,shortcut_shift,contact_insertion,spurious_visual_shortcut,3,6,0.5,0.166667,0.333333,0.0,0.166667,0.166667,0.0,0.0,0.0,0.333333,0.333333,0.5,0.166667,0.166667,0.0,0.0,0.5,0.465
data_only_scaling,shortcut_shift,contact_insertion,spurious_visual_shortcut,4,6,0.333333,0.0,0.333333,0.0,0.166667,0.5,0.166667,0.333333,0.166667,0.666667,0.666667,0.333333,0.333333,0.5,0.166667,0.0,0.666667,0.296667
data_only_scaling,shortcut_shift,contact_insertion,spurious_visual_shortcut,5,6,0.333333,0.166667,0.166667,0.166667,0.333333,0.333333,0.0,0.333333,0.333333,0.166667,0.833333,0.166667,0.0,0.5,0.0,0.166667,0.333333,0.265833
data_only_scaling,shortcut_shift,contact_insertion,spurious_visual_shortcut,6,6,0.666667,0.5,0.5,0.166667,0.0,0.166667,0.0,0.166667,0.166667,0.333333,0.666667,0.166667,0.166667,0.5,0.0,0.5,0.166667,0.689167
data_only_scaling,shortcut_shift,contact_insertion,spurious_visual_shortcut,7,6,0.166667,0.166667,0.166667,0.333333,0.166667,0.333333,0.0,0.0,0.0,0.333333,0.333333,0.166667,0.5,0.333333,0.0,0.166667,0.5,0.145
data_only_scaling,shortcut_shift,contact_insertion,spurious_visual_shortcut,8,6,0.166667,0.5,0.166667,0.166667,0.333333,0.666667,0.5,0.166667,0.5,0.333333,0.333333,0.333333,0.166667,0.333333,0.0,0.166667,0.666667,0.0825
data_only_scaling,shortcut_shift,contact_insertion,spurious_visual_shortcut,9,6,0.333333,0.333333,0.333333,0.0,0.0,0.166667,0.166667,0.166667,0.0,0.666667,0.0,0.333333,0.166667,0.5,0.333333,0.166667,0.5,0.330833
data_only_scaling,shortcut_shift,contact_insertion,recovery_scarce_failure,0,6,0.333333,0.166667,0.166667,0.333333,0.166667,0.333333,0.333333,0.166667,0.166667,0.0,0.166667,0.166667,0.5,0.166667,0.166667,0.0,0.166667,0.278333
data_only_scaling,shortcut_shift,contact_insertion,recovery_scarce_failure,1,6,0.333333,0.0,0.166667,0.333333,0.166667,0.166667,0.166667,0.166667,0.333333,0.166667,0.666667,0.333333,0.166667,0.166667,0.166667,0.166667,0.333333,0.2125
data_only_scaling,shortcut_shift,contact_insertion,recovery_scarce_failure,2,6,0.166667,0.333333,0.5,0.333333,0.0,0.0,0.166667,0.0,0.166667,0.166667,0.166667,0.333333,0.333333,0.166667,0.166667,0.0,0.5,0.105
data_only_scaling,shortcut_shift,contact_insertion,recovery_scarce_failure,3,6,0.333333,0.166667,0.166667,0.166667,0.166667,0.333333,0.166667,0.333333,0.333333,0.333333,0.666667,0.166667,0.166667,0.166667,0.0,0.166667,0.5,0.274167
data_only_scaling,shortcut_shift,contact_insertion,recovery_scarce_failure,4,6,0.5,0.333333,0.333333,0.0,0.5,0.166667,0.5,0.0,0.333333,0.166667,0.166667,0.666667,0.333333,0.333333,0.166667,0.333333,0.0,0.388333
data_only_scaling,shortcut_shift,contact_insertion,recovery_scarce_failure,5,6,0.333333,0.166667,0.0,0.333333,0.333333,0.5,0.166667,0.0,0.0,0.166667,0.333333,0.166667,0.333333,0.166667,0.0,0.333333,0.5,0.274167
data_only_scaling,shortcut_shift,contact_insertion,recovery_scarce_failure,6,6,0.333333,0.166667,0.166667,0.0,0.166667,0.333333,0.0,0.5,0.166667,0.333333,0.166667,0.5,0.166667,0.0,0.0,0.0,0.5,0.3
data_only_scaling,shortcut_shift,contact_insertion,recovery_scarce_failure,7,6,0.166667,0.166667,0.666667,0.166667,0.5,0.0,0.166667,0.0,0.0,0.166667,0.5,0.333333,0.166667,0.166667,0.166667,0.166667,0.5,0.0525
data_only_scaling,shortcut_shift,contact_insertion,recovery_scarce_failure,8,6,0.5,0.166667,0.333333,0.166667,0.5,0.666667,0.166667,0.333333,0.333333,0.333333,0.5,0.333333,0.166667,0.0,0.333333,0.0,0.333333,0.418333
data_only_scaling,shortcut_shift,contact_insertion,recovery_scarce_failure,9,6,0.333333,0.166667,0.166667,0.0,0.333333,0.0,0.166667,0.333333,0.0,0.166667,0.5,0.166667,0.666667,0.333333,0.0,0.333333,0.333333,0.32
data_only_scaling,shortcut_shift,contact_insertion,distribution_mixture_aliasing,0,6,0.833333,0.166667,0.333333,0.166667,0.0,0.0,0.333333,0.833333,0.166667,0.166667,0.5,0.5,0.166667,0.666667,0.0,0.333333,0.0,0.753333
data_only_scaling,shortcut_shift,contact_insertion,distribution_mixture_aliasing,1,6,0.5,0.333333,0.333333,0.166667,0.0,0.166667,0.166667,0.166667,0.166667,0.5,0.5,0.666667,0.166667,0.333333,0.0,0.166667,0.166667,0.4475
data_only_scaling,shortcut_shift,contact_insertion,distribution_mixture_aliasing,2,6,0.166667,0.5,0.333333,0.0,0.333333,0.333333,0.0,0.333333,0.333333,0.166667,0.166667,0.166667,0.166667,0.5,0.0,0.0,0.833333,0.154167
data_only_scaling,shortcut_shift,contact_insertion,distribution_mixture_aliasing,3,6,0.333333,0.166667,0.166667,0.0,0.666667,0.333333,0.166667,0.333333,0.333333,0.5,0.5,0.666667,0.0,0.166667,0.166667,0.0,0.666667,0.183333
data_only_scaling,shortcut_shift,contact_insertion,distribution_mixture_aliasing,4,6,0.5,0.166667,0.333333,0.0,0.0,0.166667,0.166667,0.5,0.333333,0.5,0.0,0.166667,0.0,0.333333,0.0,0.166667,0.5,0.460833
data_only_scaling,shortcut_shift,contact_insertion,distribution_mixture_aliasing,5,6,0.5,0.333333,0.166667,0.0,0.166667,0.166667,0.166667,0.166667,0.0,0.333333,0.833333,0.166667,0.166667,0.666667,0.0,0.0,0.333333,0.4975
data_only_scaling,shortcut_shift,contact_insertion,distribution_mixture_aliasing,6,6,0.5,0.666667,0.166667,0.333333,0.333333,0.166667,0.166667,0.166667,0.0,0.333333,0.666667,0.5,0.166667,0.166667,0.0,0.0,0.166667,0.4425
data_only_scaling,shortcut_shift,contact_insertion,distribution_mixture_aliasing,7,6,0.166667,0.166667,0.166667,0.0,0.333333,0.0,0.333333,0.333333,0.166667,0.333333,0.5,0.333333,0.333333,0.333333,0.0,0.0,0.5,0.081667
data_only_scaling,shortcut_shift,contact_insertion,distribution_mixture_aliasing,8,6,0.166667,0.166667,0.5,0.333333,0.333333,0.333333,0.0,0.333333,0.0,0.5,0.333333,0.5,0.0,0.333333,0.0,0.5,0.5,0.061667
data_only_scaling,shortcut_shift,contact_insertion,distribution_mixture_aliasing,9,6,0.5,0.333333,0.333333,0.166667,0.0,0.333333,0.333333,0.333333,0.0,0.666667,0.666667,0.666667,0.166667,0.166667,0.0,0.166667,0.0,0.4575
data_only_scaling,shortcut_shift,contact_insertion,actuator_latency_shift,0,6,0.5,0.333333,0.333333,0.0,0.0,0.166667,0.0,0.166667,0.166667,0.333333,0.0,0.666667,0.166667,0.0,0.0,0.5,0.333333,0.484167
data_only_scaling,shortcut_shift,contact_insertion,actuator_latency_shift,1,6,0.166667,0.5,0.333333,0.166667,0.0,0.0,0.0,0.166667,0.0,0.166667,0.5,0.166667,0.333333,0.0,0.0,0.166667,0.5,0.188333
data_only_scaling,shortcut_shift,contact_insertion,actuator_latency_shift,2,6,0.0,0.0,0.5,0.166667,0.333333,0.5,0.0,0.166667,0.0,0.166667,0.333333,0.333333,0.833333,0.333333,0.0,0.0,0.666667,0.0
data_only_scaling,shortcut_shift,contact_insertion,actuator_latency_shift,3,6,0.666667,0.166667,0.166667,0.5,0.333333,0.166667,0.5,0.5,0.166667,0.333333,0.0,0.333333,0.333333,0.166667,0.333333,0.166667,0.166667,0.5125
data_only_scaling,shortcut_shift,contact_insertion,actuator_latency_shift,4,6,0.5,0.166667,0.166667,0.0,0.166667,0.0,0.166667,0.166667,0.166667,0.166667,0.5,0.5,0.5,0.333333,0.0,0.0,0.166667,0.4625
data_only_scaling,shortcut_shift,contact_insertion,actuator_latency_shift,5,6,0.5,0.166667,0.666667,0.666667,0.333333,0.166667,0.333333,0.0,0.0,0.333333,0.833333,0.666667,0.333333,0.166667,0.0,0.0,0.166667,0.321667
data_only_scaling,shortcut_shift,contact_insertion,actuator_latency_shift,6,6,0.5,0.333333,0.333333,0.0,0.166667,0.333333,0.166667,0.333333,0.166667,0.166667,0.333333,0.166667,0.0,0.0,0.166667,0.333333,0.166667,0.4925
data_only_scaling,shortcut_shift,contact_insertion,actuator_latency_shift,7,6,0.166667,0.0,0.5,0.166667,0.166667,0.5,0.0,0.0,0.166667,0.166667,0.5,0.666667,0.5,0.0,0.0,0.0,0.666667,0.108333
data_only_scaling,shortcut_shift,contact_insertion,actuator_latency_shift,8,6,0.5,0.166667,0.333333,0.0,0.0,0.166667,0.166667,0.0,0.0,0.166667,0.333333,0.333333,0.166667,0.0,0.166667,0.0,0.333333,0.485833
data_only_scaling,shortcut_shift,contact_insertion,actuator_latency_shift,9,6,0.5,0.166667,0.5,0.166667,0.0,0.333333,0.0,0.166667,0.166667,0.5,0.5,0.666667,0.166667,0.333333,0.166667,0.5,0.0,0.465
data_only_scaling,shortcut_shift,contact_insertion,mixed_exception_stress,0,6,0.0,0.333333,0.166667,0.166667,0.5,0.0,0.166667,0.166667,0.166667,0.5,0.5,0.666667,0.166667,0.333333,0.166667,0.166667,0.833333,0.0
data_only_scaling,shortcut_shift,contact_insertion,mixed_exception_stress,1,6,0.0,0.333333,0.166667,0.0,0.5,0.5,0.166667,0.0,0.166667,0.5,0.833333,0.333333,0.166667,0.166667,0.0,0.166667,0.666667,0.0
data_only_scaling,shortcut_shift,contact_insertion,mixed_exception_stress,2,6,0.166667,0.166667,0.0,0.166667,0.0,0.166667,0.166667,0.166667,0.166667,0.666667,0.666667,0.666667,0.166667,0.5,0.166667,0.333333,0.5,0.085
data_only_scaling,shortcut_shift,contact_insertion,mixed_exception_stress,3,6,0.166667,0.166667,0.333333,0.166667,0.166667,0.333333,0.166667,0.166667,0.333333,0.166667,0.333333,0.333333,0.5,0.166667,0.166667,0.333333,0.166667,0.130833
data_only_scaling,shortcut_shift,contact_insertion,mixed_exception_stress,4,6,0.166667,0.0,0.333333,0.0,0.166667,0.5,0.5,0.333333,0.166667,0.0,0.333333,0.166667,0.166667,0.5,0.0,0.166667,0.666667,0.095833
data_only_scaling,shortcut_shift,contact_insertion,mixed_exception_stress,5,6,0.5,0.333333,0.5,0.666667,0.333333,0.666667,0.5,0.166667,0.0,0.5,0.333333,0.333333,0.333333,0.0,0.166667,0.0,0.5,0.371667
data_only_scaling,shortcut_shift,contact_insertion,mixed_exception_stress,6,6,0.166667,0.333333,0.5,0.166667,0.0,0.5,0.166667,0.166667,0.166667,0.0,0.166667,0.166667,0.333333,0.166667,0.166667,0.0,0.666667,0.1725
data_only_scaling,shortcut_shift,contact_insertion,mixed_exception_stress,7,6,0.5,0.666667,0.5,0.166667,0.166667,0.333333,0.166667,0.0,0.166667,0.333333,0.166667,0.166667,0.333333,0.0,0.166667,0.0,0.333333,0.521667
data_only_scaling,shortcut_shift,contact_insertion,mixed_exception_stress,8,6,0.166667,0.666667,0.5,0.166667,0.333333,0.333333,0.666667,0.333333,0.333333,0.333333,0.166667,0.333333,0.333333,0.166667,0.0,0.333333,0.5,0.0875
data_only_scaling,shortcut_shift,contact_insertion,mixed_exception_stress,9,6,0.0,0.5,0.166667,0.166667,0.333333,0.5,0.333333,0.0,0.0,0.0,0.166667,0.333333,0.333333,0.5,0.166667,0.0,1.0,0.0
data_only_scaling,shortcut_shift,deformable_handling,rare_contact_tail,0,6,0.333333,0.0,0.666667,0.0,0.0,0.333333,0.5,0.166667,0.166667,0.333333,0.333333,0.166667,0.0,0.166667,0.166667,0.0,0.333333,0.269167
data_only_scaling,shortcut_shift,deformable_handling,rare_contact_tail,1,6,0.333333,0.0,0.666667,0.333333,0.0,0.333333,0.166667,0.333333,0.166667,0.5,0.5,0.833333,0.166667,0.166667,0.0,0.333333,0.333333,0.213333
data_only_scaling,shortcut_shift,deformable_handling,rare_contact_tail,2,6,0.333333,0.166667,0.5,0.166667,0.333333,0.166667,0.0,0.333333,0.166667,0.666667,0.166667,0.166667,0.166667,0.333333,0.0,0.0,0.333333,0.276667
data_only_scaling,shortcut_shift,deformable_handling,rare_contact_tail,3,6,0.333333,0.166667,0.166667,0.166667,0.333333,0.333333,0.333333,0.166667,0.0,0.166667,0.5,0.166667,0.5,0.333333,0.166667,0.166667,0.166667,0.294167
data_only_scaling,shortcut_shift,deformable_handling,rare_contact_tail,4,6,0.166667,0.166667,0.0,0.333333,0.0,0.5,0.0,0.0,0.333333,0.333333,0.5,0.333333,0.166667,0.0,0.0,0.0,0.666667,0.111667
data_only_scaling,shortcut_shift,deformable_handling,rare_contact_tail,5,6,0.5,0.166667,0.166667,0.333333,0.5,0.166667,0.0,0.166667,0.0,0.333333,0.333333,0.166667,0.333333,0.166667,0.166667,0.166667,0.333333,0.421667
data_only_scaling,shortcut_shift,deformable_handling,rare_contact_tail,6,6,0.333333,0.166667,0.166667,0.166667,0.333333,0.0,0.333333,0.166667,0.166667,0.0,0.5,0.5,0.333333,0.166667,0.166667,0.0,0.5,0.21
data_only_scaling,shortcut_shift,deformable_handling,rare_contact_tail,7,6,0.5,0.666667,0.166667,0.5,0.166667,0.333333,0.166667,0.0,0.0,0.5,0.166667,0.666667,0.166667,0.0,0.166667,0.166667,0.333333,0.429167
data_only_scaling,shortcut_shift,deformable_handling,rare_contact_tail,8,6,0.333333,0.333333,0.666667,0.0,0.166667,0.333333,0.166667,0.5,0.0,0.666667,0.166667,0.833333,0.5,0.166667,0.5,0.166667,0.333333,0.314167
data_only_scaling,shortcut_shift,deformable_handling,rare_contact_tail,9,6,0.333333,0.166667,0.166667,0.0,0.166667,0.333333,0.5,0.166667,0.166667,0.333333,0.333333,0.333333,0.333333,0.0,0.166667,0.0,0.333333,0.279167
data_only_scaling,shortcut_shift,deformable_handling,occluded_precondition,0,6,0.166667,0.333333,0.666667,0.0,0.166667,0.333333,0.166667,0.0,0.166667,0.5,0.166667,0.333333,0.0,0.0,0.0,0.0,0.666667,0.128333
data_only_scaling,shortcut_shift,deformable_handling,occluded_precondition,1,6,0.666667,0.333333,0.166667,0.166667,0.0,0.333333,0.0,0.166667,0.0,0.666667,0.166667,0.166667,0.5,0.0,0.0,0.0,0.0,0.724167
data_only_scaling,shortcut_shift,deformable_handling,occluded_precondition,2,6,0.666667,0.0,0.166667,0.0,0.0,0.333333,0.5,0.333333,0.166667,0.333333,0.333333,0.166667,0.166667,0.166667,0.166667,0.0,0.166667,0.620833
data_only_scaling,shortcut_shift,deformable_handling,occluded_precondition,3,6,0.666667,0.333333,0.333333,0.166667,0.0,0.333333,0.166667,0.0,0.166667,0.0,0.333333,0.666667,0.333333,0.166667,0.0,0.333333,0.166667,0.638333
data_only_scaling,shortcut_shift,deformable_handling,occluded_precondition,4,6,0.833333,0.666667,0.5,0.333333,0.166667,0.166667,0.5,0.333333,0.166667,0.333333,0.333333,0.333333,0.0,0.5,0.0,0.0,0.0,0.756667
data_only_scaling,shortcut_shift,deformable_handling,occluded_precondition,5,6,0.333333,0.333333,0.0,0.333333,0.166667,0.166667,0.0,0.166667,0.166667,0.0,0.166667,0.5,0.166667,0.166667,0.0,0.0,0.333333,0.261667
data_only_scaling,shortcut_shift,deformable_handling,occluded_precondition,6,6,0.666667,0.166667,0.333333,0.333333,0.166667,0.166667,0.0,0.0,0.0,0.666667,0.0,0.5,0.166667,0.333333,0.166667,0.0,0.166667,0.593333
data_only_scaling,shortcut_shift,deformable_handling,occluded_precondition,7,6,0.666667,0.166667,0.666667,0.0,0.166667,0.166667,0.166667,0.0,0.166667,0.666667,0.0,0.333333,0.166667,0.333333,0.0,0.0,0.0,0.635
data_only_scaling,shortcut_shift,deformable_handling,occluded_precondition,8,6,0.666667,0.333333,0.166667,0.166667,0.0,0.166667,0.0,0.166667,0.0,0.5,0.666667,0.333333,0.166667,0.0,0.0,0.0,0.166667,0.668333
data_only_scaling,shortcut_shift,deformable_handling,occluded_precondition,9,6,0.5,0.666667,0.5,0.333333,0.166667,0.166667,0.333333,0.0,0.166667,0.166667,0.0,0.333333,0.166667,0.0,0.0,0.166667,0.5,0.435833
data_only_scaling,shortcut_shift,deformable_handling,embodiment_mismatch,0,6,0.666667,0.333333,0.333333,0.166667,0.0,0.5,0.333333,0.333333,0.166667,0.333333,0.0,0.5,0.0,0.0,0.0,0.166667,0.0,0.626667
data_only_scaling,shortcut_shift,deformable_handling,embodiment_mismatch,1,6,0.333333,0.333333,0.333333,0.333333,0.0,0.166667,0.166667,0.0,0.166667,0.333333,0.5,0.5,0.333333,0.333333,0.166667,0.333333,0.333333,0.275833
